startYear,showName,theatre,type,attendance,capacity,grossEarnings,performances
2011,Follies '11,Marquis,Musical,7802,60,797116,8
2011,Godspell,Circle In The Square,Musical,5858,100,359121,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9978,88,1002316,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9496,101,1247401,5
2011,Jersey Boys,August Wilson,Musical,9020,92,1019387,8
2011,Lysistrata Jones,Walter Kerr,Musical,921,97,35916,0
2011,Mamma Mia!,Winter Garden,Musical,8855,74,745600,8
2011,Man And Boy,American Airlines,Play,4914,84,316952,8
2011,Mary Poppins,New Amsterdam,Musical,10244,71,794452,8
2011,Memphis,Shubert,Musical,9741,83,716825,8
2011,On A Clear Day You Can See Forever,St. James,Musical,2546,93,298553,0
2011,Other Desert Cities,Booth,Play,6143,101,533817,8
2011,Priscilla Queen Of The Desert,Palace,Musical,10124,75,803475,8
2011,Private Lives '11,Music Box,Play,7033,89,363805,0
2011,Relatively Speaking,Brooks Atkinson,Play,6972,81,689420,8
2011,Rock Of Ages,Helen Hayes,Musical,4311,92,420283,8
2011,Seminar,Golden,Play,5961,93,369949,0
2011,Sister Act,Broadway,Musical,10284,73,745619,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13736,89,1502779,8
2011,The Addams Family,Lunt-Fontanne,Musical,9309,77,729363,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1355672,8
2011,The Lion King,Minskoff,Musical,13423,100,1567670,8
2011,The Mountaintop,Jacobs,Play,7502,88,741392,8
2011,The Phantom Of The Opera,Majestic,Musical,10599,82,806818,8
2011,Venus In Fur,Friedman,Play,5092,98,298759,8
2011,War Horse,Vivian Beaumont,Play,8527,100,985543,8
2011,Wicked,Gershwin,Musical,13996,97,1646583,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,4701,74,358956,0
2011,Anything Goes '11,Stephen Sondheim,Musical,6971,85,667804,8
2011,Billy Elliot: The Musical,Imperial,Musical,8981,79,715453,8
2011,Bonnie And Clyde,Schoenfeld,Musical,6552,79,346744,0
2011,Chicago,Ambassador,Musical,5159,60,411738,8
2011,Chinglish,Longacre,Play,3184,37,210815,8
2011,Follies '11,Marquis,Musical,6764,52,698776,8
2011,Godspell,Circle In The Square,Musical,5426,92,383975,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9129,80,901957,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9601,102,1468189,8
2011,Jersey Boys,August Wilson,Musical,8744,89,937930,8
2011,Lysistrata Jones,Walter Kerr,Musical,4240,64,139406,0
2011,Mamma Mia!,Winter Garden,Musical,7339,61,604742,8
2011,Man And Boy,American Airlines,Play,5321,91,336522,8
2011,Mary Poppins,New Amsterdam,Musical,9113,63,678926,8
2011,Memphis,Shubert,Musical,7875,67,597791,8
2011,On A Clear Day You Can See Forever,St. James,Musical,8094,85,742449,0
2011,Other Desert Cities,Booth,Play,5706,94,535058,8
2011,Priscilla Queen Of The Desert,Palace,Musical,9288,69,709720,8
2011,Private Lives '11,Music Box,Play,6225,79,371370,5
2011,Relatively Speaking,Brooks Atkinson,Play,5951,69,592551,8
2011,Rock Of Ages,Helen Hayes,Musical,3988,86,376376,8
2011,Seminar,Golden,Play,4746,84,249503,1
2011,Sister Act,Broadway,Musical,10048,72,770286,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12579,81,1304416,8
2011,Stick Fly,Cort,Play,3957,73,204970,0
2011,The Addams Family,Lunt-Fontanne,Musical,7855,65,597854,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1367805,8
2011,The Lion King,Minskoff,Musical,13196,98,1532701,8
2011,The Mountaintop,Jacobs,Play,6217,73,581393,8
2011,The Phantom Of The Opera,Majestic,Musical,8412,66,647460,8
2011,Venus In Fur,Friedman,Play,5059,97,370602,8
2011,War Horse,Vivian Beaumont,Play,8494,99,974635,8
2011,Wicked,Gershwin,Musical,13316,92,1535489,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,5136,69,313879,7
2011,Anything Goes '11,Stephen Sondheim,Musical,7115,87,797455,8
2011,Billy Elliot: The Musical,Imperial,Musical,9962,88,922035,8
2011,Bonnie And Clyde,Schoenfeld,Musical,6575,79,395637,0
2011,Chicago,Ambassador,Musical,7112,82,614925,8
2011,Chinglish,Longacre,Play,3911,45,274260,8
2011,Follies '11,Marquis,Musical,6062,47,678719,8
2011,Godspell,Circle In The Square,Musical,4296,73,404876,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11319,99,1271961,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9614,102,1472987,8
2011,Jersey Boys,August Wilson,Musical,9018,92,1099523,8
2011,Lysistrata Jones,Walter Kerr,Musical,5381,71,152419,0
2011,Mamma Mia!,Winter Garden,Musical,9106,76,817860,8
2011,Man And Boy,American Airlines,Play,4925,85,315015,8
2011,Mary Poppins,New Amsterdam,Musical,13204,92,1236147,8
2011,Memphis,Shubert,Musical,8840,75,729924,8
2011,On A Clear Day You Can See Forever,St. James,Musical,6804,71,557463,0
2011,Other Desert Cities,Booth,Play,4934,81,501005,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8265,61,760599,8
2011,Private Lives '11,Music Box,Play,5132,65,324314,8
2011,Relatively Speaking,Brooks Atkinson,Play,5306,62,520264,8
2011,Rock Of Ages,Helen Hayes,Musical,3954,85,415755,8
2011,Seminar,Golden,Play,5202,81,420181,8
2011,Sister Act,Broadway,Musical,9293,66,755160,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14961,97,2070196,8
2011,Stick Fly,Cort,Play,5506,64,270599,0
2011,The Addams Family,Lunt-Fontanne,Musical,9157,75,890346,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,9846,103,1677963,9
2011,The Lion King,Minskoff,Musical,13422,100,2079616,8
2011,The Mountaintop,Jacobs,Play,6157,72,575900,8
2011,The Phantom Of The Opera,Majestic,Musical,11958,93,1118532,8
2011,Venus In Fur,Friedman,Play,5061,97,409782,8
2011,War Horse,Vivian Beaumont,Play,8552,100,1036155,8
2011,Wicked,Gershwin,Musical,14472,100,2205025,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,4458,60,447102,7
2011,Anything Goes '11,Stephen Sondheim,Musical,6583,80,722042,8
2011,Billy Elliot: The Musical,Imperial,Musical,8673,76,728353,8
2011,Bonnie And Clyde,Schoenfeld,Musical,7544,90,341908,4
2011,Chicago,Ambassador,Musical,5411,63,466285,8
2011,Chinglish,Longacre,Play,3654,42,221009,8
2011,Follies '11,Marquis,Musical,6058,47,667674,8
2011,Godspell,Circle In The Square,Musical,3594,61,284947,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,8786,77,902752,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9594,102,1520929,8
2011,Jersey Boys,August Wilson,Musical,8747,89,1045834,8
2011,Lysistrata Jones,Walter Kerr,Musical,4553,60,117488,0
2011,Mamma Mia!,Winter Garden,Musical,7878,66,670115,8
2011,Mary Poppins,New Amsterdam,Musical,9359,65,784417,8
2011,Memphis,Shubert,Musical,8528,73,691792,8
2011,On A Clear Day You Can See Forever,St. James,Musical,8361,87,796869,0
2011,Other Desert Cities,Booth,Play,5603,92,527416,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8582,64,740283,8
2011,Private Lives '11,Music Box,Play,5195,66,380333,8
2011,Relatively Speaking,Brooks Atkinson,Play,5317,62,513769,8
2011,Rock Of Ages,Helen Hayes,Musical,4174,89,392119,8
2011,Seminar,Golden,Play,5436,85,420882,8
2011,Sister Act,Broadway,Musical,9726,69,787283,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12671,82,1385685,8
2011,Stick Fly,Cort,Play,6047,70,296619,0
2011,The Addams Family,Lunt-Fontanne,Musical,7877,65,644149,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1374003,8
2011,The Lion King,Minskoff,Musical,12865,96,1682555,8
2011,The Mountaintop,Jacobs,Play,6020,71,535145,8
2011,The Phantom Of The Opera,Majestic,Musical,8638,67,701171,8
2011,Venus In Fur,Friedman,Play,5172,99,389284,8
2011,War Horse,Vivian Beaumont,Play,8337,97,958523,8
2011,Wicked,Gershwin,Musical,13290,92,1656955,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,4380,59,449136,7
2011,Anything Goes '11,Stephen Sondheim,Musical,7121,87,770004,8
2011,Billy Elliot: The Musical,Imperial,Musical,9527,84,799109,8
2011,Bonnie And Clyde,Schoenfeld,Musical,6809,82,404289,8
2011,Chicago,Ambassador,Musical,5878,68,490581,8
2011,Chinglish,Longacre,Play,3392,39,215968,8
2011,Follies '11,Marquis,Musical,6942,54,749625,8
2011,Godspell,Circle In The Square,Musical,4087,70,312836,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9608,84,1037547,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9609,102,1545033,8
2011,Jersey Boys,August Wilson,Musical,9410,96,1133208,8
2011,Lysistrata Jones,Walter Kerr,Musical,5435,72,108138,0
2011,Mamma Mia!,Winter Garden,Musical,8349,70,717738,8
2011,Mary Poppins,New Amsterdam,Musical,11230,78,901872,8
2011,Memphis,Shubert,Musical,9385,80,762241,8
2011,On A Clear Day You Can See Forever,St. James,Musical,8812,92,644462,1
2011,Other Desert Cities,Booth,Play,5776,95,586512,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8679,64,748540,8
2011,Private Lives '11,Music Box,Play,4314,55,327173,8
2011,Relatively Speaking,Brooks Atkinson,Play,4757,55,451016,8
2011,Rock Of Ages,Helen Hayes,Musical,4114,88,413558,8
2011,Seminar,Golden,Play,5533,86,455072,8
2011,Sister Act,Broadway,Musical,10188,73,783988,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13746,89,1505520,8
2011,Stick Fly,Cort,Play,6260,73,265552,5
2011,The Addams Family,Lunt-Fontanne,Musical,8551,70,718246,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1371662,8
2011,The Lion King,Minskoff,Musical,13418,100,1791917,8
2011,The Mountaintop,Jacobs,Play,6800,80,571936,8
2011,The Phantom Of The Opera,Majestic,Musical,9796,76,806048,8
2011,Venus In Fur,Friedman,Play,5192,100,398501,8
2011,War Horse,Vivian Beaumont,Play,8552,100,989778,8
2011,Wicked,Gershwin,Musical,14170,98,1777817,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,5105,60,480422,8
2011,Anything Goes '11,Stephen Sondheim,Musical,6805,83,680888,8
2011,Billy Elliot: The Musical,Imperial,Musical,9755,86,817957,8
2011,Bonnie And Clyde,Schoenfeld,Musical,5259,63,333379,8
2011,Chicago,Ambassador,Musical,5505,64,465898,8
2011,Chinglish,Longacre,Play,3023,35,184564,8
2011,Follies '11,Marquis,Musical,8409,65,695528,8
2011,Godspell,Circle In The Square,Musical,3592,61,288218,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10121,89,1100832,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,9593,102,1539604,8
2011,Jersey Boys,August Wilson,Musical,9166,93,1051507,8
2011,Lysistrata Jones,Walter Kerr,Musical,4922,65,123750,6
2011,Mamma Mia!,Winter Garden,Musical,6684,56,560395,8
2011,Mary Poppins,New Amsterdam,Musical,10951,76,888052,8
2011,Memphis,Shubert,Musical,7758,66,616331,8
2011,On A Clear Day You Can See Forever,St. James,Musical,8340,76,744076,8
2011,Other Desert Cities,Booth,Play,5342,88,551176,8
2011,Porgy And Bess '11,Richard Rodgers,Musical,2564,95,292703,0
2011,Priscilla Queen Of The Desert,Palace,Musical,7324,54,598308,8
2011,Private Lives '11,Music Box,Play,3736,47,281303,8
2011,Relatively Speaking,Brooks Atkinson,Play,4526,53,345133,8
2011,Rock Of Ages,Helen Hayes,Musical,4110,88,407177,8
2011,Seminar,Golden,Play,5308,83,442160,8
2011,Sister Act,Broadway,Musical,7924,56,601705,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13199,85,1460570,8
2011,Stick Fly,Cort,Play,4861,56,265962,8
2011,The Addams Family,Lunt-Fontanne,Musical,8434,69,676192,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1370920,8
2011,The Lion King,Minskoff,Musical,13279,99,1833881,8
2011,The Mountaintop,Jacobs,Play,6121,72,533865,8
2011,The Phantom Of The Opera,Majestic,Musical,9143,71,765267,8
2011,The Road To Mecca,American Airlines,Play,2268,62,80118,0
2011,Venus In Fur,Friedman,Play,5180,100,439035,8
2011,War Horse,Vivian Beaumont,Play,8552,100,988373,8
2011,Wicked,Gershwin,Musical,13644,94,1762301,8
2011,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,3623,49,316739,7
2011,Anything Goes '11,Stephen Sondheim,Musical,5438,76,549234,7
2011,Billy Elliot: The Musical,Imperial,Musical,8680,87,786558,7
2011,Bonnie And Clyde,Schoenfeld,Musical,4404,53,248221,8
2011,Chicago,Ambassador,Musical,5407,72,476857,7
2011,Chinglish,Longacre,Play,2965,39,181190,7
2011,Follies '11,Marquis,Musical,6840,53,574592,8
2011,Godspell,Circle In The Square,Musical,4364,85,341203,7
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9649,97,1084769,7
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,8406,102,1399126,7
2011,Jersey Boys,August Wilson,Musical,8652,88,916585,8
2011,Lysistrata Jones,Walter Kerr,Musical,3194,48,132779,7
2011,Mamma Mia!,Winter Garden,Musical,8054,67,704380,8
2011,Mary Poppins,New Amsterdam,Musical,11442,80,977523,8
2011,Memphis,Shubert,Musical,6659,65,512131,7
2011,On A Clear Day You Can See Forever,St. James,Musical,5291,55,351294,7
2011,Other Desert Cities,Booth,Play,4693,77,479209,8
2011,Porgy And Bess '11,Richard Rodgers,Musical,6911,73,671901,0
2011,Priscilla Queen Of The Desert,Palace,Musical,6152,52,502241,7
2011,Private Lives '11,Music Box,Play,4345,63,228918,7
2011,Relatively Speaking,Brooks Atkinson,Play,4976,66,254274,7
2011,Rock Of Ages,Helen Hayes,Musical,3546,87,353612,7
2011,Seminar,Golden,Play,3971,71,317482,7
2011,Sister Act,Broadway,Musical,5769,47,471323,7
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13537,88,1759850,8
2011,Stick Fly,Cort,Play,4689,54,222875,8
2011,The Addams Family,Lunt-Fontanne,Musical,7576,62,649320,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,7658,103,1218481,7
2011,The Lion King,Minskoff,Musical,13345,99,1981442,8
2011,The Mountaintop,Jacobs,Play,5336,72,364685,7
2011,The Phantom Of The Opera,Majestic,Musical,11213,87,1038045,8
2011,The Road To Mecca,American Airlines,Play,2411,55,92061,0
2011,War Horse,Vivian Beaumont,Play,8552,100,1005170,8
2011,Wicked,Gershwin,Musical,14368,99,2107015,8
2012,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,4707,56,460420,8
2012,Anything Goes '11,Stephen Sondheim,Musical,8849,96,1031294,9
2012,Billy Elliot: The Musical,Imperial,Musical,12778,100,1453172,9
2012,Bonnie And Clyde,Schoenfeld,Musical,7247,87,526181,8
2012,Chicago,Ambassador,Musical,9381,97,1065501,9
2012,Chinglish,Longacre,Play,5472,56,393198,9
2012,Follies '11,Marquis,Musical,7654,59,845250,8
2012,Godspell,Circle In The Square,Musical,5858,89,602351,9
2012,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,12895,101,1910224,9
2012,Hugh Jackman Back On Broadway,Broadhurst,Special,10789,102,2056957,9
2012,Jersey Boys,August Wilson,Musical,9869,100,1375368,8
2012,Lysistrata Jones,Walter Kerr,Musical,5333,63,326500,9
2012,Mamma Mia!,Winter Garden,Musical,11468,96,1240753,8
2012,Mary Poppins,New Amsterdam,Musical,14273,99,1577884,8
2012,Memphis,Shubert,Musical,12136,92,1111202,9
2012,On A Clear Day You Can See Forever,St. James,Musical,9223,75,716511,9
2012,Other Desert Cities,Booth,Play,5491,90,557906,8
2012,Porgy And Bess '11,Richard Rodgers,Musical,6983,65,817960,0
2012,Priscilla Queen Of The Desert,Palace,Musical,11151,73,1005706,9
2012,Private Lives '11,Music Box,Play,6204,70,445166,9
2012,Relatively Speaking,Brooks Atkinson,Play,8959,93,456036,9
2012,Rock Of Ages,Helen Hayes,Musical,5127,98,652172,9
2012,Seminar,Golden,Play,5859,81,600422,9
2012,Sister Act,Broadway,Musical,13649,86,1278299,9
2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,17375,100,2941794,9
2012,Stick Fly,Cort,Play,6914,71,371515,9
2012,The Addams Family,Lunt-Fontanne,Musical,11999,99,1456119,8
2012,The Book Of Mormon,Eugene O'Neill,Musical,9846,103,1752601,9
2012,The Lion King,Minskoff,Musical,15096,100,2444132,9
2012,The Mountaintop,Jacobs,Play,7743,81,688919,9
2012,The Phantom Of The Opera,Majestic,Musical,13034,102,1579428,8
2012,The Road To Mecca,American Airlines,Play,2957,58,126109,0
2012,War Horse,Vivian Beaumont,Play,8552,100,1077870,8
2012,Wicked,Gershwin,Musical,16281,100,2712535,9
2012,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,5272,71,539026,7
2012,Anything Goes '11,Stephen Sondheim,Musical,7603,93,701643,8
2012,Billy Elliot: The Musical,Imperial,Musical,11366,100,1118453,8
2012,Chicago,Ambassador,Musical,7046,82,638932,8
2012,Chinglish,Longacre,Play,2940,34,197148,8
2012,Follies '11,Marquis,Musical,8820,68,748444,8
2012,Godspell,Circle In The Square,Musical,4643,79,348667,8
2012,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11373,100,1386065,8
2012,Jersey Boys,August Wilson,Musical,9451,96,1053655,8
2012,Lysistrata Jones,Walter Kerr,Musical,5238,69,254776,8
2012,Mamma Mia!,Winter Garden,Musical,8883,74,759484,8
2012,Mary Poppins,New Amsterdam,Musical,12806,89,1046746,8
2012,Memphis,Shubert,Musical,9300,79,637107,8
2012,On A Clear Day You Can See Forever,St. James,Musical,7334,67,584711,8
2012,Other Desert Cities,Booth,Play,5348,88,536244,8
2012,Porgy And Bess '11,Richard Rodgers,Musical,8944,83,862527,0
2012,Priscilla Queen Of The Desert,Palace,Musical,9645,71,725979,8
2012,Relatively Speaking,Brooks Atkinson,Play,6074,71,341814,8
2012,Rock Of Ages,Helen Hayes,Musical,4604,99,442832,8
2012,Seminar,Golden,Play,5975,93,484127,8
2012,Sister Act,Broadway,Musical,9456,67,673539,8
2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,15203,98,1721734,8
2012,Stick Fly,Cort,Play,4662,62,251712,7
2012,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1428663,8
2012,The Lion King,Minskoff,Musical,13058,97,1872430,8
2012,The Mountaintop,Jacobs,Play,6577,77,555240,8
2012,The Phantom Of The Opera,Majestic,Musical,11152,87,913022,8
2012,The Road To Mecca,American Airlines,Play,3221,55,154359,0
2012,War Horse,Vivian Beaumont,Play,8552,100,999530,8
2012,Wicked,Gershwin,Musical,14197,98,1850216,8
2012,Wit,Friedman,Play,2526,78,121813,0
2012,An Evening With Patti Lupone And Mandy Patinkin,Ethel Barrymore,Special,4231,67,375294,6
2012,Anything Goes '11,Stephen Sondheim,Musical,7308,89,687892,8
2012,Chicago,Ambassador,Musical,6017,70,481836,8
2012,Chinglish,Longacre,Play,3523,41,222233,8
2012,Follies '11,Marquis,Musical,10754,83,878826,8
2012,Godspell,Circle In The Square,Musical,4213,72,327445,8
2012,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11105,97,1331505,8
2012,Jersey Boys,August Wilson,Musical,8709,89,960761,8
2012,Mamma Mia!,Winter Garden,Musical,9401,78,686636,8
2012,Mary Poppins,New Amsterdam,Musical,10250,71,790802,8
2012,Memphis,Shubert,Musical,9263,79,655927,8
2012,On A Clear Day You Can See Forever,St. James,Musical,7855,72,627972,8
2012,Other Desert Cities,Booth,Play,5450,90,533623,8
2012,Porgy And Bess '11,Richard Rodgers,Musical,9744,90,853017,5
2012,Priscilla Queen Of The Desert,Palace,Musical,8986,67,667231,8
2012,Relatively Speaking,Brooks Atkinson,Play,6044,70,359460,8
2012,Rock Of Ages,Helen Hayes,Musical,4439,94,408820,8
2012,Seminar,Golden,Play,5323,83,460423,8
2012,Sister Act,Broadway,Musical,8742,62,609189,8
2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,14347,93,1436957,8
2012,Stick Fly,Cort,Play,5336,62,303386,8
2012,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1416189,8
2012,The Lion King,Minskoff,Musical,13419,100,1589980,8
2012,The Mountaintop,Jacobs,Play,7074,83,636651,8
2012,The Phantom Of The Opera,Majestic,Musical,10535,82,779751,8
2012,The Road To Mecca,American Airlines,Play,4605,79,204837,0
2012,War Horse,Vivian Beaumont,Play,5345,100,613711,5
2012,Wicked,Gershwin,Musical,14468,100,1792976,8
2012,Wit,Friedman,Play,4231,81,208017,0
2012,Anything Goes '11,Stephen Sondheim,Musical,6723,82,594934,8
2012,Chicago,Ambassador,Musical,5686,66,422782,8
2012,Chinglish,Longacre,Play,4488,52,250298,8
2012,Follies '11,Marquis,Musical,10387,81,878880,8
2012,Godspell,Circle In The Square,Musical,4486,76,307842,8
2012,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10795,95,1319824,8
2012,Jersey Boys,August Wilson,Musical,9057,92,915982,8
2012,Mamma Mia!,Winter Garden,Musical,8104,68,574950,8
2012,Mary Poppins,New Amsterdam,Musical,8879,62,621391,8
2012,Memphis,Shubert,Musical,7827,67,520530,8
2012,On A Clear Day You Can See Forever,St. James,Musical,7573,69,574605,8
2012,Other Desert Cities,Booth,Play,4917,81,477883,8
2012,Porgy And Bess '11,Richard Rodgers,Musical,9404,87,878884,8
